1722: 1 - bernate
1723: 1 - colorado
1724: 1 - villota
1725: 1 - nno
1726: 1 - pardo
1727: 1 - fuya
1728: 1 - funetes
1729: 1 - acena
1730: 1 - willman
1731: 1 - morris
1732: 1 - hostoa
1733: 1 - rave
1734: 1 - albadan
1735: 1 - alonzo
1736: 1 - costo
1737: 1 - micolta
1738: 1 - achury
1739: 1 - marentes
1740: 1 - caez
1741: 1 - saens
1742: 1 - otalora
1743: 1 - madero
1744: 1 - naizaque
1745: 1 - salomon
1746: 1 - toba
1747: 1 - noreña
1748: 1 - viancha
1749: 1 - valentin
1750: 1 - tello
1751: 1 - ssocha
1752: 1 - ciseri
1753: 1 - chinbi
1754: 1 - alcala
1755: 1 - montealegre
1756: 1 - oros
1757: 1 - lano
1758: 1 - igua
1759: 1 - aya
1760: 1 - torrado
1761: 1 - mueses
1762: 1 - pasuca
1763: 1 - cuchala
1764: 1 - ordoño
1765: 1 - tribaldos
1766: 1 - peralta
1767: 1 - guarumo
1768: 1 - miño
1769: 1 - ricardo
1770: 1 - moscoso
1771: 1 - cogoyo
1772: 1 - aguas
1773: 1 - chingua
1774: 1 - ctruz
1775: 1 - cante
1776: 1 - garrido
1777: 1 - ascanio
1778: 1 - niños
1779: 1 - ciro
1780: 1 - roa
1781: 1 - claderon
1782: 1 - prias
1783: 1 - crispin
1784: 1 - vasuqez
1785: 1 - noy
1786: 1 - mirabal
1787: 1 - lemos
1788: 1 - proaños
1789: 1 - noguera
1790: 1 - sotelo
1791: 1 - fabrega
1792: 1 - vergara
1793: 1 - robayo
1794: 1 - chontal
1795: 1 - capador
1796: 1 - davila
1797: 1 - araujo
1798: 1 - acrranza
1799: 1 - cova
1800: 1 - soledad
1801: 1 - presiga
1802: 1 - arguelles
1803: 1 - neachan
1804: 1 - silver
1805: 1 - esparza
1806: 1 - salas
1807: 1 - meche
1808: 1 - santoyo
1809: 1 - tibacuy
1810: 1 - robledo
1811: 1 - albino
1812: 1 - chirva
1813: 1 - lalinde
1814: 1 - oyuela
1815: 1 - eregua
1816: 1 - lemuz
1817: 1 - loasa
1818: 1 - bolibar
1819: 1 - bienco
1820: 1 - melendro
1821: 1 - pita
1822: 1 - gomrz
1823: 1 - bahamon
1824: 1 - leal
1825: 1 - gallardo
1826: 1 - camahco
1827: 1 - criollo
1828: 1 - alba
1829: 1 - vasco
1830: 1 - riocampo
1831: 1 - james
1832: 1 - rayo
1833: 1 - niedrano
1834: 1 - lianres
1835: 1 - paguana
1836: 1 - baca
1837: 1 - ruge
1838: 1 - maestre
1839: 1 - aqvila
1840: 1 - gui
1841: 1 - barbosa
1842: 1 - almeciga
1843: 1 - erevalo
1844: 1 - munca
1845: 1 - cabana
1846: 1 - pedraos
1847: 1 - hende
1848: 1 - sotaban
1849: 1 - pizza
1850: 1 - uzeta
1851: 1 - parga
1852: 1 - ternera
1853: 1 - muños
1854: 1 - artiz
1855: 1 - orytiz
1856: 1 - remolina
1857: 1 - piñedez
1858: 1 - alzona
1859: 1 - moliniva
1860: 1 - diez
1861: 1 - ortegon
1862: 1 - vaga
1863: 1 - canchon
1864: 1 - noño
1865: 1 - tapiero
1866: 1 - arenas
1867: 1 - mican
1868: 1 - bajica
1869: 1 - caliz
1870: 1 - aenz
1871: 1 - muriel
1872: 1 - angulo
1873: 1 - urda
1874: 1 - aguepo
1875: 1 - malo
1876: 1 - calle
1877: 1 - soriano
1878: 1 - leiva
1879: 1 - avla
1880: 1 - sutaneme
1881: 1 - tijaro
1882: 1 - ariaz
1883: 1 - ahumada
1884: 1 - combita
1885: 1 - pasatoa
1886: 1 - moñoz
1887: 1 - mesias
1888: 1 - reinoso
1889: 1 - gamero
1890: 1 - patacon
1891: 1 - altamar
1892: 1 - olmos
1893: 1 - olaya
1894: 1 - cujaban
1895: 1 - rco
1896: 1 - izasa
1897: 1 - tay
1898: 1 - lindo
1899: 1 - pulecio
1900: 1 - coral
1901: 1 - berrio
1902: 1 - guatavita
1903: 1 - cuadrado
1904: 1 - meidna
1905: 1 - perafan
1906: 1 - encinosa
1907: 1 - armando
1908: 1 - gerez
1909: 1 - herreño
1910: 1 - noa
1911: 1 - albararcion
1912: 1 - pijaran
1913: 1 - bustillo
1914: 1 - aguillon
1915: 1 - samaca
1916: 1 - mazorca
1917: 1 - chia
1918: 1 - walteros
1919: 1 - criado
1920: 1 - francia
1921: 1 - alberto
1922: 1 - quinaya
1923: 1 - avelladena
1924: 1 - casa
1925: 1 - ronderos
1926: 1 - sana
1927: 1 - agueda
1928: 1 - sua
1929: 1 - cuartas
1930: 1 - pereira
1931: 1 - zora
1932: 1 - quevedo
1933: 1 - sarria
1934: 1 - contrerisa
1935: 1 - cerero
1936: 1 - tautiva
1937: 1 - santana
1938: 1 - chamorro
1939: 1 - valles
1940: 1 - rabello
1941: 1 - d'otero
1942: 1 - gonzalo
1943: 1 - panche
1944: 1 - piraneque
